,WRIST_TO_THUMB_MCP,WRIST_TO_THUMB_IP,WRIST_TO_THUMB_TIP,WRIST_TO_INDEX_FINGER_PIP,WRIST_TO_INDEX_FINGER_DIP,WRIST_TO_INDEX_FINGER_TIP,WRIST_TO_MIDDLE_FINGER_PIP,WRIST_TO_MIDDLE_FINGER_DIP,WRIST_TO_MIDDLE_FINGER_TIP,WRIST_TO_RING_FINGER_PIP,WRIST_TO_RING_FINGER_DIP,WRIST_TO_RING_FINGER_TIP,WRIST_TO_PINKY_PIP,WRIST_TO_PINKY_DIP,WRIST_TO_PINKY_TIP,THUMB_MCP_TO_THUMB_TIP,INDEX_FINGER_MCP_TO_INDEX_FINGER_TIP,MIDDLE_FINGER_MCP_TO_MIDDLE_FINGER_TIP,RING_FINGER_MCP_TO_RING_FINGER_TIP,PINKY_MCP_TO_PINKY_TIP,THUMB_TIP_TO_INDEX_FINGER_MCP,THUMB_TIP_TO_INDEX_FINGER_PIP,THUMB_TIP_TO_INDEX_FINGER_DIP,THUMB_TIP_TO_INDEX_FINGER_TIP,THUMB_TIP_TO_MIDDLE_FINGER_MCP,THUMB_TIP_TO_MIDDLE_FINGER_PIP,THUMB_TIP_TO_MIDDLE_FINGER_DIP,THUMB_TIP_TO_MIDDLE_FINGER_TIP,THUMB_TIP_TO_RING_FINGER_MCP,THUMB_TIP_TO_RING_FINGER_PIP,THUMB_TIP_TO_RING_FINGER_DIP,THUMB_TIP_TO_RING_FINGER_TIP,THUMB_TIP_TO_PINKY_MCP,THUMB_TIP_TO_PINKY_PIP,THUMB_TIP_TO_PINKY_DIP,THUMB_TIP_TO_PINKY_TIP,SIGN
19,0.22074454138286884,0.28357845184634434,0.33667468444521736,0.3448716826304895,0.35542501411235006,0.34223495838266815,0.35371797017083695,0.35796005971468325,0.3378790152526922,0.33367232074135306,0.339887219691179,0.32632095734978306,0.3009464204614948,0.3224967812199464,0.3285981024375439,0.1456403243089557,0.16575386440118917,0.18353166454325257,0.19673567248757406,0.18504909470947764,0.1844921224194784,0.1447694641793646,0.07996403770845618,0.02937224257658476,0.19840208465271286,0.16426673165952374,0.09366076510523964,0.05066458273184534,0.22854066833138664,0.18922929892220897,0.12186588827113946,0.08714811549204957,0.25457384208601586,0.21686312230336016,0.16742188593024337,0.12922190229527344,Number 0
20,0.21454328123356883,0.2799291580667069,0.3335870008968563,0.33004119076861327,0.34146660403818546,0.3347737557795359,0.341768680016078,0.34925916565653675,0.3362489156288159,0.32857747602746407,0.33964803956842005,0.3333162617570956,0.29792328786865735,0.3226956407460406,0.33319089065714913,0.14819559753449535,0.1820609452951349,0.18919820259020514,0.2018242452475291,0.1880329275677845,0.18717309346248462,0.1393441269572388,0.06839171364006028,0.01711836953426568,0.19382819367512483,0.1553685829888531,0.08620129747336773,0.04831735032711096,0.2199720193522633,0.18102026418175993,0.11917688614756064,0.0895098391560301,0.24620890983876373,0.20690406149738214,0.161208920700513,0.12591127165984659,Number 0
21,0.21747816640402357,0.282617623138979,0.3355480154163799,0.3336413660235157,0.3432904730125426,0.3370383225374637,0.3454091004029804,0.3515019688632128,0.33989337763416133,0.3341434516396281,0.34441074125803744,0.3386754709102656,0.30316335099149355,0.3287113564351501,0.34076612696928993,0.14831618677328257,0.1809788223269965,0.1923123927238553,0.20190423498971527,0.1885090173354352,0.1886212985113048,0.14223225369746753,0.07027019415157688,0.016213599192290803,0.19146401452231315,0.15409742595728665,0.08555982754927491,0.05027656019179506,0.21500530592644612,0.1774875713608854,0.11888114886001613,0.09062618347673645,0.2410030748289237,0.2028160034993841,0.15998830168736777,0.1264099046449827,Number 0
22,0.23009633892027703,0.29576341512586535,0.35198304356768784,0.34546775265535973,0.3581152873363771,0.35319345875598224,0.35096847434639156,0.3595965678613089,0.34742103536381713,0.33249105480643254,0.3465798966029496,0.3425948721459982,0.30194187724187416,0.32882946092268134,0.340548435303799,0.14627236507362149,0.1842734011181976,0.20486848102849953,0.21431256725749845,0.1939058743415129,0.20250336020048312,0.15411160515515823,0.08488089722843173,0.03380452458570928,0.21687509012670253,0.17113927179906532,0.10230002307451035,0.06785885429452179,0.24535639275573481,0.19910859450129323,0.1402112378539477,0.11176121617962907,0.26860901348988453,0.22658173354453193,0.18046361681395615,0.14538032775716433,Number 0
23,0.23984719298070464,0.304348063349089,0.3602214139445212,0.35829301752137666,0.3736321832701349,0.368914194438969,0.3637780319058826,0.3743728075179927,0.3605037396959366,0.3448622512169476,0.3619279927766425,0.3567540015899777,0.31399322396274076,0.3439668930292101,0.35662836155262895,0.1424978436125003,0.18825849511000947,0.20668156198372192,0.21975944274986808,0.2003260527804325,0.18674915963075028,0.13993330532807177,0.07692404759996559,0.03717902591865044,0.20821923302273487,0.1701443106229906,0.11244404848118852,0.085937803876294,0.2444523540748623,0.20702259663752703,0.15687691374387955,0.1330899360676305,0.27524225605548286,0.23987569626513874,0.19795073445932046,0.16648696754588405,Number 0
24,0.2362179512789717,0.3189489245415862,0.3820872015169297,0.3934319673988009,0.3976796505506847,0.38829985031168585,0.40436290254003093,0.4116837376957658,0.39449678063963955,0.3932219373940495,0.40710698590940064,0.39315619429314025,0.3595870795061892,0.3857164615496509,0.3895058729864208,0.1798481689968702,0.21895590237522944,0.23034830277287635,0.21300731841767503,0.1921140856904693,0.22219710952207913,0.17057256338529062,0.07956608231824812,0.01012515095035502,0.20762162129650238,0.1713657233587711,0.09232754258543897,0.058337191034162336,0.21899550439604454,0.19863556393044848,0.13917828224059492,0.10347249217039989,0.25494734515904754,0.2252272787272872,0.17857551121338078,0.1352402450156033,Number 0
25,0.24227610849752265,0.30824866653943706,0.36365585161771574,0.3597403142780309,0.3709614275473655,0.36054357400988735,0.3668512075172829,0.37244179730196747,0.3544874132571299,0.34688968364400263,0.3583439328142787,0.34982440442610135,0.31219239242215946,0.3386066588931506,0.34995561581626544,0.14392675048602155,0.1785016301193954,0.19896214414192556,0.21680088729262018,0.1994289851772219,0.18437346805822658,0.1368032701530867,0.07183372551497998,0.03187182632216828,0.20925407910217894,0.16855660027751543,0.10740112527161552,0.08068309837683789,0.24867535369035038,0.20629356453092246,0.1533796744767712,0.13079969972905625,0.28002808684392516,0.24060095237571805,0.1976972312018733,0.16564672494794921,Number 0
26,0.2407897869063547,0.30768828492987044,0.36412355237784055,0.35414535335052594,0.3639106195036,0.3530366342897489,0.36283562237038175,0.3703736881859333,0.3536436714244423,0.3455062601079263,0.35905514481706047,0.35077686546768233,0.31385812055461226,0.34217436657284966,0.35368644327736976,0.14238058234042134,0.19021134257390537,0.2121528357869079,0.2250117417507855,0.201885171296574,0.19491856411850952,0.1375231128926983,0.07172614442759474,0.03815578998983539,0.22229438459313364,0.1747388918561716,0.1153453283244997,0.09213581651449175,0.25892478877663905,0.21607035175732964,0.16573415523779841,0.14397651652327104,0.2867452144449721,0.2519798578022557,0.21148729885323977,0.182353716297518,Number 0
27,0.24496751070434597,0.31231606205006823,0.3700941094582421,0.3648192176748399,0.3774004645233655,0.36874041124080964,0.3689740400877824,0.38016478282541727,0.36528591958841805,0.3524541616000372,0.3689120230587701,0.36142455632176984,0.32079992778761945,0.3506721798145828,0.3613201838656637,0.142426680228524,0.19264855628637595,0.21596137819684122,0.22938250123151788,0.20012865785184578,0.20629761519928308,0.15057926515438033,0.0855301129372007,0.038555332228241104,0.23158676028858596,0.18252568481255965,0.11830914031478695,0.0822408319496192,0.2632890523746863,0.22332588636337067,0.1717062667133168,0.1468606583743438,0.28706012576747925,0.2557773733231481,0.21776872505600017,0.1905047986329464,Number 0
28,0.2529851437997163,0.3201219431942386,0.3782583922272715,0.36513663252855916,0.3791227551475257,0.37184684572628485,0.36909379342761073,0.37927110459762753,0.3649050541763801,0.35249619811617106,0.36844172806943226,0.3623586657055843,0.32088692854596723,0.3515109349231621,0.36441785929620424,0.14003431194778976,0.19063847238080722,0.21616605663962166,0.2313425912990927,0.20338177802057766,0.20524451757354134,0.15031010795720848,0.08944762002644714,0.049614517908823964,0.2364642642162859,0.18917891226176162,0.13061834737524955,0.10184816704977111,0.27359049933257906,0.23535033180808063,0.18589618464613938,0.1625958943196373,0.30152706975284865,0.2733342815414836,0.2368578644185511,0.21011059923364267,Number 0
29,0.2457732960448888,0.31185054042163,0.36865658373027194,0.36126502817603584,0.3698521885518586,0.35816605655633965,0.3693213013282753,0.37480627189612514,0.35582504612557997,0.3514062139653355,0.3634843382841091,0.3528980371959768,0.3196334476196653,0.347411350575466,0.35770652140874837,0.13823370599792398,0.18676061094097385,0.21093739245647894,0.2267312810100124,0.1987789426902039,0.20700965381316308,0.15179560066978715,0.08654583538796186,0.044047656958379554,0.23556121091977908,0.18677565747266311,0.12167610507514344,0.08719092197563835,0.2676906066017347,0.2250583795281964,0.17026481828808887,0.14525125557575716,0.29172507624214894,0.26127406110138285,0.2205391119520353,0.19213475663462165,Number 0
30,0.24964758959691363,0.31544063592504734,0.3737636724505702,0.3659925042624493,0.3713653561623288,0.3567457962804582,0.3748017972331238,0.3789982494635772,0.35615402378745203,0.35557182357524947,0.3682053088820508,0.35507296770233215,0.32195861804959086,0.34996972147937616,0.35916221846771457,0.14056465191436657,0.17789800709396913,0.2086290801321677,0.22548274042855138,0.1994244345291535,0.21054284416532382,0.15810783331934203,0.09239392169817036,0.049896054731626754,0.2410718698050815,0.18853938223882136,0.12342849181108868,0.08792165397050457,0.27152072322523907,0.22256562036619706,0.16657567481207355,0.14146908945233594,0.29426093795990405,0.25537869991274725,0.2106612316733646,0.18135847474403824,Number 0
31,0.19049979219863053,0.26048844335839255,0.32754152965209293,0.3211724732053933,0.3398438331944889,0.3458177831421688,0.3245724303776352,0.3505770833433471,0.36049742167046694,0.3159253455125524,0.3446136190658246,0.35158033371106223,0.29358963943562,0.32660110650301233,0.3464687861773235,0.15375250814294428,0.21134643093469505,0.24244597374767424,0.2146327207476358,0.1904780052301106,0.2158994574307487,0.15614467252045647,0.08562288611330197,0.03820645510439247,0.2123611150262281,0.15675234892769843,0.09780550648780852,0.08841837312836279,0.2210629334403417,0.17790956050655518,0.12630849724842125,0.09756903468928733,0.23887981535977443,0.19923394792583135,0.15905593330072476,0.12603808400830332,Number 0
32,0.21673019614245936,0.2749256216889116,0.3360372399960261,0.3379731198729499,0.35162846963262684,0.35423077853735796,0.34032660018245603,0.3547504674941802,0.3531921678789167,0.33310185993070046,0.3537036259351901,0.3532883953759622,0.3114411577736554,0.34151970674382925,0.3589159030488695,0.14798042593374305,0.21676263782744518,0.24933432510079573,0.2454794621729647,0.21238222049798636,0.2290647714025346,0.16215609188751587,0.09852229818453197,0.053240362985033575,0.24389060058332426,0.16610870270889727,0.1122581715555275,0.09087905391100662,0.26625485825796086,0.2017718188146595,0.15206009964102446,0.12567231078096489,0.28503593003943795,0.23119740723792534,0.19321001021069878,0.1667853881650594,Number 0
33,0.21675901386694582,0.27390169568932565,0.33169716565894597,0.3288483833776703,0.33829285046955404,0.3349426284237401,0.3422507659766488,0.3533313237144859,0.3445510892515131,0.3396209567914815,0.3565397853226029,0.3485928158308926,0.3203010314777216,0.35018083294743535,0.36242193353773927,0.14966759686131334,0.21980301927997997,0.24761157422858163,0.23799418035306416,0.2021209228665093,0.2441788256001286,0.16955923885643176,0.09872643711035368,0.04811338043542218,0.2621475097017136,0.18858467093314857,0.13254471689167058,0.10231597185312508,0.2819785150395013,0.2264346554193867,0.17259034490720285,0.13405281900816907,0.29806215233372085,0.2499095348737453,0.21709553084023,0.19184674334748902,Number 0
34,0.20843825116214867,0.26581881747990466,0.3213256630494511,0.3225306623561989,0.3347918603790198,0.3335159552615932,0.33571269064468406,0.3495733676592297,0.34395991694413003,0.33626313218221493,0.3553752501203866,0.3523239580777979,0.3164995853189559,0.3473296796199432,0.3613215499260259,0.14180462130926677,0.2201048528811638,0.24901476442957624,0.2503592191921706,0.20598940049597983,0.23949242588282751,0.16981583847414322,0.10304592056848515,0.05302611351010175,0.2625406666416398,0.1919581909827054,0.13940356640590526,0.1057629241963839,0.2839480918687356,0.23046766348934197,0.18286472567779583,0.1509476610726061,0.2997930163368125,0.25371905131858064,0.22504997519261855,0.20374066570955707,Number 0
35,0.24048615401372903,0.3265485803117931,0.3873791979887905,0.40205830731841774,0.40679028607726164,0.3953927270581044,0.41173317065045983,0.41852357769962284,0.4009522887320951,0.3942269024489628,0.40928519903408594,0.3957943993196028,0.3653957184166888,0.39229881079964213,0.3950235075665369,0.18024155656418525,0.21105427607772742,0.21979203578450976,0.20930380213772795,0.1877590637181272,0.2151799965788318,0.16843682456517317,0.08284837222164909,0.01516399064782847,0.201859169137012,0.1716388110126135,0.09322501773039286,0.054158218605102164,0.21568846416002063,0.19490760046066286,0.13550694346475492,0.10477248782038828,0.2551693898845666,0.22967910286138593,0.1842258254030342,0.1448655709205037,Number 0
36,0.2063933000388955,0.26348559383566333,0.31961981604334516,0.33706350802200463,0.3418647548127391,0.33703746966099263,0.3527767228166047,0.35808349881188484,0.3463333447349243,0.35102631669261997,0.3640197641779949,0.3536789301161406,0.32914420388449717,0.3596074375067691,0.37014774924449345,0.1419164492339313,0.2224343432823788,0.24748015368321336,0.24748712147071938,0.2018302381059156,0.23803832861982394,0.17103801277625844,0.09980136307743753,0.05019529345940106,0.2623996089127926,0.19783326878988342,0.14098832815932,0.10562628190212182,0.28399608154213835,0.23577799378921846,0.1860205628932995,0.15136506456716167,0.3039441288337219,0.2598693945930929,0.23540541495648973,0.2201432903938826,Number 0
